Category,Description,Data.Vitamins.Vitamin A - RAE,Data.Vitamins.Vitamin B12,Data.Vitamins.Vitamin B6,Data.Vitamins.Vitamin C,Data.Vitamins.Vitamin E,Data.Vitamins.Vitamin K
LEEKS,"LEEKS,(BULB&LOWER LEAF-PORTION),CKD,BLD,DRND,W/SALT",41,0.0,0.113,4.2,0.5,25.4
LOTUS ROOT,"LOTUS ROOT,CKD,BLD,DRND,W/SALT",0,0.0,0.218,27.4,0.0,0.0
MUSHROOMS,"MUSHROOMS,CKD,BLD,DRND,W/SALT",0,0.0,0.095,4.0,0.01,0.0
MUSHROOMS,"MUSHROOMS,SHIITAKE,CKD,W/SALT",0,0.0,0.159,0.3,0.03,0.0
MUSTARD GRNS,"MUSTARD GRNS,CKD,BLD,DRND,W/SALT",316,0.0,0.098,25.3,1.21,299.5
MUSTARD GRNS,"MUSTARD GRNS,FRZ,CKD,BLD,DRND,W/SALT",354,0.0,0.108,13.8,1.35,335.1
MUSTARD SPINACH,"MUSTARD SPINACH,(TENDERGREEN),CKD,BLD,DRND,W/SALT",410,0.0,0.097,65.0,0.0,0.0
NEW ZEALAND SPINACH,"NEW ZEALAND SPINACH,CKD,BLD,DRND,W/SALT",181,0.0,0.237,16.0,0.0,0.0
OKRA,"OKRA,CKD,BLD,DRND,W/SALT",14,0.0,0.187,16.3,0.27,40.0
OKRA,"OKRA,FRZ,CKD,BLD,DRND,W/SALT",17,0.0,0.047,12.2,0.32,47.8
ONIONS,"ONIONS,CKD,BLD,DRND,W/SALT",0,0.0,0.129,5.2,0.02,0.5
ONIONS,"ONIONS,FRZ,CHOPD,CKD,BLD,DRND,W/SALT",0,0.0,0.069,2.6,0.01,0.3
ONIONS,"ONIONS,FRZ,WHL,CKD,BLD,DRND,W/SALT",0,0.0,0.07,5.1,0.01,0.3
PARSNIPS,"PARSNIPS,CKD,BLD,DRND,W/SALT",0,0.0,0.093,13.0,1.0,1.0
PEAS,"PEAS,EDIBLE-PODDED,CKD,BLD,DRND,W/SALT",52,0.0,0.144,47.9,0.39,25.0
PEAS,"PEAS,EDIBLE-PODDED,FRZ,CKD,BLD,DRND,W/SALT",66,0.0,0.174,22.0,0.47,30.2
PEAS,"PEAS,GRN,CKD,BLD,DRND,W/SALT",40,0.0,0.216,14.2,0.14,25.9
PEAS,"PEAS,GRN,CND,NO SALT,SOL&LIQUIDS",72,0.0,0.065,9.8,0.02,16.5
PEAS,"PEAS,GRN,CND,NO SALT,DRND SOL",27,0.0,0.064,9.6,0.03,21.4
PEAS,"PEAS,GRN,FRZ,CKD,BLD,DRND,W/SALT",105,0.0,0.113,9.9,0.03,24.0
PEAS,"PEAS,MATURE SEEDS,SPROUTED,CKD,BLD,DRND,W/SALT",5,0.0,0.128,6.6,0.0,0.0
PEAS&CARROTS,"PEAS&CARROTS,CND,NO SALT,SOL&LIQUIDS",343,0.0,0.088,6.6,0.38,13.1
PEAS&CARROTS,"PEAS&CARROTS,FRZ,CKD,BLD,DRND,W/SALT",476,0.0,0.087,8.1,0.52,18.8
PEAS&ONIONS,"PEAS&ONIONS,FRZ,CKD,BLD,DRND,W/SALT",53,0.0,0.087,6.9,0.02,12.1
PEPPERS,"PEPPERS,HOT CHILI,RED,RAW",48,0.0,0.506,143.7,0.69,14.0
PEPPERS,"PEPPERS,HOT CHILI,RED,CND,EXCLUDING SEEDS,SOL&LIQUIDS",595,0.0,0.153,68.0,0.69,8.7
PEPPERS,"PEPPERS,SWT,RED,RAW",157,0.0,0.291,127.7,1.58,4.9
PEPPERS,"PEPPERS,SWT,GRN,CKD,BLD,DRND,W/SALT",23,0.0,0.233,74.4,0.5,9.8
PEPPERS,"PEPPERS,SWT,RED,CKD,BLD,DRND,WO/SALT",147,0.0,0.233,171.0,1.65,5.1
PEPPERS,"PEPPERS,SWT,RED,CKD,BLD,DRND,W/SALT",147,0.0,0.233,171.0,1.65,5.1
PEPPERS,"PEPPERS,SWT,GRN,FRZ,CHOPD,CKD,BLD,DRND,W/SALT",0,0.0,0.108,41.2,0.0,0.0
PIGEONPEAS,"PIGEONPEAS,IMMAT SEEDS,CKD,BLD,DRND,W/SALT",2,0.0,0.053,28.1,0.32,19.8
POKEBERRY SHOOTS,"POKEBERRY SHOOTS,(POKE),CKD,BLD,DRND,W/SALT",435,0.0,0.111,82.0,0.85,108.0
POTATOES,"POTATOES,BKD,FLESH & SKN,W/ SALT",1,0.0,0.311,9.6,0.04,2.0
POTATOES,"POTATOES,BKD,FLESH,W/SALT",0,0.0,0.301,12.8,0.04,0.3
POTATOES,"POTATOES,BKD,SKN,W/ SALT",1,0.0,0.614,13.5,0.04,1.7
POTATOES,"POTATOES,BLD,CKD IN SKN,FLESH,W/SALT",0,0.0,0.299,13.0,0.05,2.1
POTATOES,"POTATOES,BLD,CKD IN SKN,SKN,W/SALT",0,0.0,0.239,5.2,0.0,0.0
POTATOES,"POTATOES,BLD,CKD WO/ SKN,FLESH,W/ SALT",0,0.0,0.269,7.4,0.01,2.1
POTATOES,"POTATOES,MICROWAVED,CKD,IN SKN,FLESH&SKN,W/SALT",0,0.0,0.344,15.1,0.0,0.0
POTATOES,"POTATOES,MICROWAVED,CKD IN SKN,FLESH,W/SALT",0,0.0,0.319,15.1,0.0,0.0
POTATOES,"POTATOES,MICROWAVED,CKD,IN SKN,SKN W/SALT",0,0.0,0.492,15.3,0.0,0.0
POTATOES,"POTATOES,FRZ,WHL,CKD,BLD,DRND,W/SALT",0,0.0,0.202,9.4,0.0,0.0
POTATOES,"POTATOES,FRZ,FRCH FR,PAR FR,CTTGE-CUT,PREP,HTD OVEN,W/SALT",0,0.0,0.243,9.5,0.0,0.0
POTATOES,"POTATOES,FR FR,ALL TYPES,SALT NOT ADDED IN PROC,FRZ,OVN-HTD",0,0.0,0.184,13.3,0.11,2.5
POTATOES,"POTATOES,FR FR,ALL TYPES,SALT NOT ADDED IN PROC,FRZ,AS PURCH",0,0.0,0.178,17.3,0.1,2.2
POTATOES,"POTATOES,AU GRATIN,HOME-PREPARED FROM RECIPE USING MARGARINE",64,0.0,0.174,9.9,0.0,0.0
POTATOES,"POTATOES,SCALLPD,HOME-PREPARED W/MARGARINE",33,0.0,0.178,10.6,0.0,0.0
PUMPKIN,"PUMPKIN,CKD,BLD,DRND,W/SALT",250,0.0,0.044,4.7,0.8,0.8
PUMPKIN,"PUMPKIN,CANNED,WITH SALT",778,0.0,0.056,4.2,1.06,16.0
PUMPKIN,"PUMPKIN,FLOWERS,CKD,BLD,DRND,W/SALT",87,0.0,0.05,5.0,0.04,0.0
PUMPKIN LEAVES,"PUMPKIN LEAVES,CKD,BLD,DRND,W/ SALT",80,0.0,0.196,1.0,0.96,108.0
PURSLANE,"PURSLANE,CKD,BLD,DRND,W/SALT",93,0.0,0.07,10.5,0.0,0.0
RADISHES,"RADISHES,ORIENTAL,CKD,BLD,DRND,W/SALT",0,0.0,0.038,15.1,0.0,0.3
RUTABAGAS,"RUTABAGAS,CKD,BLD,DRND,W/SALT",0,0.0,0.102,18.8,0.32,0.3
SALSIFY,"SALSIFY,CKD,BLD,DRND,W/SALT",0,0.0,0.218,4.6,0.19,0.3
SOYBEANS,"SOYBEANS,GRN,CKD,BLD,DRND,W/SALT",8,0.0,0.06,17.0,0.0,0.0
SPINACH,"SPINACH,CKD,BLD,DRND,W/SALT",524,0.0,0.242,9.8,2.08,493.6
SPINACH,"SPINACH,CND,NO SALT,SOL&LIQUIDS",322,0.0,0.08,13.5,0.0,0.0
SPINACH,"SPINACH,FRZ,CHOPD OR LEAF,CKD,BLD,DRND,W/SALT",603,0.0,0.136,2.2,3.54,540.7
SQUASH,"SQUASH,SMMR,ALL VAR,CKD,BLD,DRND,W/SALT",11,0.0,0.065,5.5,0.14,3.5
SQUASH,"SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,CKD,BLD,DRND,W/SALT",8,0.0,0.094,5.5,0.12,4.4
SQUASH,"SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,FRZ,CKD,BLD,DRND,W/SALT",10,0.0,0.099,6.8,0.15,5.4
SQUASH,"SQUASH,SMMR,SCALLOP,CKD,BLD,DRND,W/SALT",4,0.0,0.085,10.8,0.12,3.5
SQUASH,"SQUASH,SMMR,ZUCCHINI,INCL SKN,CKD,BLD,DRND,W/SALT",56,0.0,0.078,4.6,0.12,4.2
SQUASH,"SQUASH,SMMR,ZUCCHINI,INCL SKN,FRZ,CKD,BLD,DRND,W/SALT",9,0.0,0.045,3.7,0.12,4.2
SQUASH,"SQUASH,WNTR,ALL VAR,CKD,BKD,W/SALT",261,0.0,0.072,9.6,0.12,4.4
SQUASH,"SQUASH,WNTR,ACORN,CKD,BKD,W/SALT",21,0.0,0.194,10.8,0.0,0.0
SQUASH,"SQUASH,WNTR,ACORN,CKD,BLD,MSHD,W/SALT",13,0.0,0.117,6.5,0.0,0.0
SQUASH,"SQUASH,WNTR,BUTTERNUT,CKD,BKD,W/SALT",558,0.0,0.124,15.1,1.29,1.0
SQUASH,"SQUASH,WNTR,BUTTERNUT,FRZ,CKD,BLD,W/SALT",167,0.0,0.069,3.5,0.0,0.0
SQUASH,"SQUASH,WNTR,HUBBARD,CKD,BKD,W/SALT",302,0.0,0.172,9.5,0.0,0.0
SQUASH,"SQUASH,WNTR,HUBBARD,CKD,BLD,MSHD,W/SALT",200,0.0,0.103,6.5,0.12,1.0
SQUASH,"SQUASH,WNTR,SPAGHETTI,CKD,BLD,DRND,OR BKD,W/SALT",6,0.0,0.099,3.5,0.12,0.8
SUCCOTASH,"SUCCOTASH,(CORN&LIMAS),CKD,BLD,DRND,W/SALT",15,0.0,0.116,8.2,0.0,0.0
SUCCOTASH,"SUCCOTASH,(CORN&LIMAS),FRZ,CKD,BLD,DRND,W/SALT",10,0.0,0.095,5.9,0.18,2.7
SWAMP CABBAGE,"SWAMP CABBAGE,CKD,BLD,DRND,W/SALT",260,0.0,0.081,16.0,0.0,0.0
SWEET POTATO LEAVES,"SWEET POTATO LEAVES,CKD,STMD,W/ SALT",46,0.0,0.16,1.5,0.96,108.6
SWEET POTATO,"SWEET POTATO,CKD,BKD IN SKN,W/ SALT",961,0.0,0.286,19.6,0.71,2.3
SWEET POTATO,"SWEET POTATO,CKD,BLD,WO/ SKN,W/ SALT",787,0.0,0.165,12.8,0.94,2.1
SWEET POTATO,"SWEET POTATO,FRZ,CKD,BKD,W/ SALT",821,0.0,0.186,9.1,0.0,0.0
TARO,"TARO,COOKED,WITH SALT",4,0.0,0.331,5.0,2.93,1.2
TARO,"TARO,LEAVES,CKD,STMD,W/SALT",212,0.0,0.072,35.5,0.0,0.0
TARO,"TARO,SHOOTS,CKD,W/SALT",3,0.0,0.112,18.9,0.0,0.0
TARO,"TARO,TAHITIAN,CKD,W/SALT",88,0.0,0.117,38.0,0.0,0.0
TOMATOES,"TOMATOES,RED,RIPE,CKD,W/ SALT",24,0.0,0.079,22.8,0.56,2.8
TOMATOES,"TOMATOES,RED,RIPE,CND,PACKED IN TOMATO JUC,NO SALT ADDED",6,0.0,0.111,9.3,0.68,2.9
TOMATO JUC,"TOMATO JUC,CND,WO/SALT",23,0.0,0.111,18.3,0.32,2.3
TOMATO PRODUCTS,"TOMATO PRODUCTS,CND,PASTE,W/SALT",76,0.0,0.216,21.9,4.3,11.4
TOMATO PRODUCTS,"TOMATO PRODUCTS,CND,PUREE,W/SALT",26,0.0,0.126,10.6,1.97,3.4
TURNIPS,"TURNIPS,CKD,BLD,DRND,W/SALT",0,0.0,0.067,11.6,0.02,0.1
TURNIPS,"TURNIPS,FRZ,CKD,BLD,DRND,W/SALT",0,0.0,0.067,3.9,0.02,0.1
TURNIP GRNS,"TURNIP GRNS,CKD,BLD,DRND,W/SALT",381,0.0,0.18,27.4,1.88,367.6
TURNIP GRNS,"TURNIP GRNS,FRZ,CKD,BLD,DRND,W/SALT",538,0.0,0.067,21.8,2.66,518.9
TURNIP GRNS&TURNIPS,"TURNIP GRNS&TURNIPS,FRZ,CKD,BLD,DRND,W/SALT",431,0.0,0.067,18.2,2.13,415.1
VEGETABLES,"VEGETABLES,MXD,FRZ,CKD,BLD,DRND,W/SALT",214,0.0,0.074,3.2,0.38,23.5
WAXGOURD,"WAXGOURD,(CHINESE PRESERVING MELON),CKD,BLD,DRND,W/SALT",0,0.0,0.032,10.5,0.08,2.8
WINGED BEAN,"WINGED BEAN,IMMAT SEEDS,CKD,BLD,DRND,W/SALT",4,0.0,0.082,9.8,0.0,0.0
YAM,"YAM,CKD,BLD,DRND,OR BKD,W/SALT",6,0.0,0.228,12.1,0.34,2.3
YAMBEAN (JICAMA),"YAMBEAN (JICAMA),CKD,BLD,DRND,W/SALT",0,0.0,0.04,14.1,0.0,0.0
YARDLONG BEAN,"YARDLONG BEAN,CKD,BLD,DRND,W/SALT",23,0.0,0.024,16.2,0.0,0.0
CORN,"CORN,SWEET,WHITE,RAW",0,0.0,0.055,6.8,0.07,0.3
CORN,"CORN,SWT,WHITE,CKD,BLD,DRND,WO/SALT",0,0.0,0.06,6.2,0.09,0.4
CORN,"CORN,SWT,WHITE,CKD,BLD,DRND,W/SALT",0,0.0,0.06,6.2,0.09,0.4
CORN,"CORN,SWT,WHITE,CND,WHL KERNEL,REG PK,SOL&LIQUIDS",0,0.0,0.037,5.5,0.0,0.0
CORN,"CORN,SWT,WHITE,CND,WHL KERNEL,NO SALT,SOL&LIQUIDS",0,0.0,0.037,5.5,0.0,0.0
CORN,"CORN,SWT,WHITE,CND,WHL KERNEL,DRND SOL",0,0.0,0.047,8.5,0.07,0.3
CORN,"CORN,SWT,WHITE,CND,CRM STYLE,REG PK",0,0.0,0.063,4.6,0.06,0.3
CORN,"CORN,SWT,WHITE,CND,CRM STYLE,NO SALT",0,0.0,0.063,4.6,0.06,0.3
CORN,"CORN,SWT,WHITE,CND,VACUUM PK,REG PK",0,0.0,0.055,8.1,0.0,0.0
CORN,"CORN,SWT,WHITE,CND,VACUUM PK,NO SALT",0,0.0,0.055,8.1,0.0,0.0
CORN,"CORN,SWT,WHITE,FRZ,KRNLS CUT OFF COB,UNPREP",0,0.0,0.178,6.4,0.0,0.0
CORN,"CORN,SWT,WHITE,FRZ,KRNLS CUT OFF COB,BLD,DRND,WO/SALT",0,0.0,0.129,3.1,0.07,0.3
CORN,"CORN,SWT,WHITE,FRZ,KRNLS CUT OFF COB,BLD,DRND,W/SALT",0,0.0,0.129,3.1,0.07,0.3
CORN,"CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP",0,0.0,0.179,7.2,0.0,0.0
CORN,"CORN,SWT,WHITE,FRZ,KRNLS ON COB,CKD,BLD,DRND,WO/SALT",0,0.0,0.224,4.8,0.0,0.0
CORN,"CORN,SWT,WHITE,FRZ,KRNLS ON COB,CKD,BLD,DRND,W/SALT",0,0.0,0.224,4.8,0.0,0.0
PEPPERS,"PEPPERS,SWT,RED,CND,SOL&LIQUIDS",26,0.0,0.178,46.5,0.0,0.0
PEPPERS,"PEPPERS,SWT,RED,FRZ,CHOPD,UNPREP",121,0.0,0.137,58.7,1.23,3.8
PEPPERS,"PEPPERS,SWT,RED,FRZ,CHOPD,CKD,BLD,DRND,WO/SALT",179,0.0,0.108,41.2,1.08,3.4
PEPPERS,"PEPPERS,SWT,RED,FRZ,CHOPD,CKD,BLD,DRND,W/SALT",179,0.0,0.108,41.2,1.08,3.4
PEPPERS,"PEPPERS,SWT,RED,SAUTEED",138,0.0,0.364,162.8,3.09,16.4
SESBANIA FLOWER,"SESBANIA FLOWER,CKD,STMD,W/SALT",0,0.0,0.0,37.0,0.0,0.0
SOYBEANS,"SOYBEANS,MATURE SEEDS,SPROUTED,CKD,STMD,W/SALT",2,0.0,0.105,8.3,0.21,33.0
SOYBEANS,"SOYBEANS,MATURE SEEDS,SPROUTED,CKD,STIR-FRIED,W/SALT",1,0.0,0.168,12.0,0.0,0.0
DOCK,"DOCK,CKD,BLD,DRND,W/SALT",174,0.0,0.1,26.3,0.0,0.0
LENTILS,"LENTILS,SPROUTED,CKD,STIR-FRIED,W/SALT",2,0.0,0.164,12.6,0.0,0.0
MOUNTAIN YAM,"MOUNTAIN YAM,HAWAII,CKD,STMD,W/ SALT",0,0.0,0.209,0.0,0.0,0.0
TREE FERN,"TREE FERN,CKD,W/SALT",10,0.0,0.179,30.0,0.0,0.0
POTATOES,"POTATOES,MSHD,PREP FROM GRANULES,WO/MILK,WHL MILK&MARGARINE",44,0.0,0.01,6.0,0.0,0.0
POTATOES,"POTATOES,MSHD,PREP FROM FLAKES,WO/MILK,WHL MILK&MARGARINE",46,0.0,0.009,9.7,0.0,0.0
PEPPERS,"PEPPERS,SWT,RED,FREEZE-DRIED",3863,0.0,2.223,1900.0,4.0,114.2
BEANS,"BEANS,SNAP,YEL,CND,REG PK,DRND SOL",5,0.0,0.037,4.8,0.29,9.9
BEANS,"BEANS,SNAP,YEL,CND,NO SALT,DRND SOL",5,0.0,0.037,4.8,0.29,9.9
POTATOES,"POTATOES,MSHD,HOME-PREPARED,WHL MILK & BUTTER ADDED",35,0.07,0.222,6.0,0.12,2.0
No Category,CATSUP,47,0.0,0.149,15.1,1.46,2.8
PICKLES,"PICKLES,CUCUMBER,DILL OR KOSHER DILL",9,0.0,0.023,0.8,0.09,39.0
PICKLES,"PICKLES,CUCUMBER,SWT (INCLUDES BREAD & BUTTER PICKLES)",38,0.0,0.024,0.7,0.36,47.1
PICKLES,"PICKLES,CUCUMBER,SOUR",10,0.0,0.009,1.0,0.09,47.0
PIMENTO,"PIMENTO,CANNED",133,0.0,0.215,84.9,0.69,8.3
PICKLE RELISH,"PICKLE RELISH,HOT DOG",8,0.0,0.015,1.0,0.0,0.0
PICKLE RELISH,"PICKLE RELISH,SWEET",61,0.0,0.015,1.0,0.58,83.8
PICKLES,"PICKLES,CUCUMBER,SOUR,LO NA",10,0.0,0.009,1.0,0.09,47.0
PICKLES,"PICKLES,CUCUMBER,DILL,LO NA",13,0.0,0.013,1.9,0.0,66.1
PICKLES,"PICKLES,CUCUMBER,SWT,LO NA (INCLUDES BREAD & BUTTER PICKLES)",56,0.0,0.015,1.2,0.53,76.7
CATSUP,"CATSUP,LOW SODIUM",47,0.0,0.149,15.1,1.46,2.8
MUSHROOMS,"MUSHROOMS,ENOKI,RAW",0,0.0,0.081,0.0,0.01,0.0
PEPPERS,"PEPPERS,SWEET,YELLOW,RAW",10,0.0,0.168,183.5,0.0,0.0
RADICCHIO,"RADICCHIO,RAW",1,0.0,0.057,8.0,2.26,255.2
SQUASH,"SQUASH,ZUCCHINI,BABY,RAW",25,0.0,0.142,34.1,0.0,0.0
TOMATILLOS,"TOMATILLOS,RAW",6,0.0,0.056,11.7,0.38,10.1
TOMATOES,"TOMATOES,SUN-DRIED",44,0.0,0.332,39.2,0.01,43.0
TOMATOES,"TOMATOES,SUN-DRIED,PACKED IN OIL,DRND",64,0.0,0.319,101.8,0.0,0.0
FENNEL,"FENNEL,BULB,RAW",7,0.0,0.047,12.0,0.0,0.0
PICKLE RELISH,"PICKLE RELISH,HAMBURGER",13,0.0,0.015,2.3,0.0,0.0
ARUGULA,"ARUGULA,RAW",119,0.0,0.073,15.0,0.43,108.6
CARROTS,"CARROTS,BABY,RAW",690,0.0,0.105,2.6,0.0,9.4
HEARTS OF PALM,"HEARTS OF PALM,CANNED",0,0.0,0.022,7.9,0.0,0.0
PEPPERS,"PEPPERS,HOT CHILE,SUN-DRIED",1324,0.0,0.81,31.4,3.14,108.2
NOPALES,"NOPALES,RAW",23,0.0,0.07,9.3,0.0,5.3
NOPALES,"NOPALES,CKD,WO/SALT",22,0.0,0.067,5.3,0.0,5.1
CAULIFLOWER,"CAULIFLOWER,GREEN,RAW",8,0.0,0.222,88.1,0.04,20.2
CAULIFLOWER,"CAULIFLOWER,GRN,CKD,NO SALT ADDED",7,0.0,0.206,72.6,0.0,0.0
CAULIFLOWER,"CAULIFLOWER,GRN,CKD,W/ SALT",7,0.0,0.206,72.6,0.0,0.0
BROCCOLI,"BROCCOLI,CHINESE,COOKED",82,0.0,0.07,28.2,0.48,84.8
CABBAGE,"CABBAGE,NAPA,COOKED",13,0.0,0.037,3.2,0.0,0.0
LEMON GRASS (CITRONELLA),"LEMON GRASS (CITRONELLA),RAW",0,0.0,0.08,2.6,0.0,0.0
BEANS,"BEANS,FAVA,IN POD,RAW",17,0.0,0.104,3.7,0.0,0.0
GRAPE LEAVES,"GRAPE LEAVES,RAW",1376,0.0,0.4,11.1,2.0,108.6
GRAPE LEAVES,"GRAPE LEAVES,CND",263,0.0,0.136,11.3,0.0,0.0
PEPPER,"PEPPER,BANANA,RAW",17,0.0,0.357,82.7,0.69,9.5
PEPPER,"PEPPER,SERRANO,RAW",47,0.0,0.505,44.9,0.69,11.8
PEPPER,"PEPPER,ANCHO,DRIED",1022,0.0,3.535,2.0,0.0,0.0
PEPPERS,"PEPPERS,JALAPENO,RAW",40,0.0,0.508,44.3,0.47,9.7
PEPPERS,"PEPPERS,CHILI,GRN,CND",6,0.0,0.12,34.2,0.0,0.0
PEPPERS,"PEPPERS,HUNGARIAN,RAW",7,0.0,0.517,92.9,0.0,0.0
PEPPERS,"PEPPERS,PASILLA,DRIED",1788,0.0,4.228,6.4,0.0,0.0
PICKLES,"PICKLES,CHOWCHOW,W/CAULIFLOWER ONION MUSTARD,SWT",5,0.0,0.01,6.0,0.16,61.6
EPAZOTE,"EPAZOTE,RAW",3,0.0,0.152,3.6,0.0,0.0
FIREWEED,"FIREWEED,LEAVES,RAW",180,0.0,0.632,2.2,0.0,0.0
MALABAR SPINACH,"MALABAR SPINACH,COOKED",58,0.0,0.086,5.9,0.0,0.0
MUSHROOM,"MUSHROOM,OYSTER,RAW",2,0.0,0.11,0.0,0.0,0.0
FUNGI,"FUNGI,CLOUD EARS,DRIED",0,0.0,0.112,0.0,0.0,0.0
MUSHROOMS,"MUSHROOMS,STRAW,CND,DRND SOL",0,0.0,0.014,0.0,0.0,0.0
WASABI,"WASABI,ROOT,RAW",2,0.0,0.274,41.9,0.0,0.0
YAUTIA (TANNIER),"YAUTIA (TANNIER),RAW",0,0.0,0.237,5.2,0.0,0.0
MUSHROOMS,"MUSHROOMS,WHITE,MICROWAVED",0,0.0,0.049,0.0,0.0,0.0
MUSHROOMS,"MUSHROOMS,MAITAKE,RAW",0,0.0,0.056,0.0,0.01,0.0
FIDDLEHEAD FERNS,"FIDDLEHEAD FERNS,RAW",181,0.0,0.0,26.6,0.0,0.0
FIDDLEHEAD FERNS,"FIDDLEHEAD FERNS,FRZ,UNPREP",168,0.0,0.0,17.8,0.0,0.0
BREADFRUIT SEEDS,"BREADFRUIT SEEDS,RAW",13,0.0,0.32,6.6,0.0,0.0
BREADFRUIT SEEDS,"BREADFRUIT SEEDS,BOILED",12,0.0,0.298,6.1,0.0,0.0
BREADNUTTREE SEEDS,"BREADNUTTREE SEEDS,RAW",12,0.0,0.403,27.4,0.0,0.0
BREADNUTTREE SEEDS,"BREADNUTTREE SEEDS,DRIED",11,0.0,0.685,46.6,0.0,0.0
CHIA SEEDS,"CHIA SEEDS,DRIED",0,0.0,0.0,0.0,0.0,0.0
COTTONSEED FLR,"COTTONSEED FLR,PART DEFATTED (GLANDLESS)",22,0.0,0.769,2.4,0.0,0.0
COTTONSEED FLR,"COTTONSEED FLR,LOFAT (GLANDLESS)",22,0.0,0.764,2.4,0.0,0.0
COTTONSEED MEAL,"COTTONSEED MEAL,PART DEFATTED (GLANDLESS)",23,0.0,0.811,2.5,0.0,0.0
LOTUS SEEDS,"LOTUS SEEDS,DRIED",3,0.0,0.629,0.0,0.0,0.0
PUMPKIN&SQUASH SD KRNLS,"PUMPKIN&SQUASH SD KRNLS,DRIED",19,0.0,0.224,1.9,0.0,51.4
PUMPKIN&SQUASH SD KRNLS,"PUMPKIN&SQUASH SD KRNLS,RSTD,WO/SALT",19,0.0,0.09,1.8,0.0,47.2
SAFFLOWER SD KRNLS,"SAFFLOWER SD KRNLS,DRIED",3,0.0,1.17,0.0,0.0,0.0
SAFFLOWER SD MEAL,"SAFFLOWER SD MEAL,PART DEFATTED",2,0.0,1.161,0.0,0.0,0.0
SESAME SEEDS,"SESAME SEEDS,WHOLE,DRIED",0,0.0,0.79,0.0,0.25,0.0
SESAME SEEDS,"SESAME SEEDS,WHL,RSTD&TSTD",0,0.0,0.802,0.0,0.0,0.0
SESAME SD KRNLS,"SESAME SD KRNLS,TSTD,WO/SALT (DECORT)",3,0.0,0.146,0.0,0.25,0.0
SESAME FLR,"SESAME FLR,PART DEFATTED",3,0.0,0.152,0.0,0.0,0.0
SESAME FLOUR,"SESAME FLOUR,LOW-FAT",3,0.0,0.142,0.0,0.0,0.0
SESAME MEAL,"SESAME MEAL,PART DEFATTED",3,0.0,0.146,0.0,0.0,0.0
SUNFLOWER SD KRNLS,"SUNFLOWER SD KRNLS,DRIED",3,0.0,1.345,1.4,33.23,0.0
SUNFLOWER SD KRNLS,"SUNFLOWER SD KRNLS,DRY RSTD,WO/SALT",0,0.0,0.804,1.4,26.1,2.7
SUNFLOWER SD KRNLS,"SUNFLOWER SD KRNLS,OIL RSTD,WO/SALT",0,0.0,0.792,1.1,36.33,3.1
SUNFLOWER SD KRNLS,"SUNFLOWER SD KRNLS,TSTD,WO/SALT",0,0.0,0.805,1.4,0.0,0.0
SUNFLOWER SD BUTTER,"SUNFLOWER SD BUTTER,WO/SALT",3,0.0,0.803,2.7,0.0,0.0
SUNFLOWER SD FLR,"SUNFLOWER SD FLR,PART DEFATTED",2,0.0,0.753,1.3,0.0,0.0
ACORNS,"ACORNS,RAW",2,0.0,0.528,0.0,0.0,0.0
ACORNS,"ACORNS,DRIED",0,0.0,0.695,0.0,0.0,0.0
ACORN FLOUR,"ACORN FLOUR,FULL FAT",3,0.0,0.688,0.0,0.0,0.0
No Category,ALMONDS,0,0.0,0.143,0.0,26.22,0.0
ALMONDS,"ALMONDS,BLANCHED",0,0.0,0.12,0.0,24.71,0.0
ALMONDS,"ALMONDS,DRY RSTD,WO/SALT",0,0.0,0.126,0.0,26.0,0.0
ALMONDS,"ALMONDS,OIL RSTD,WO/SALT",0,0.0,0.118,0.0,25.97,0.0
No Category,ALMOND PASTE,0,0.0,0.036,0.1,13.54,0.0
BEECHNUTS,"BEECHNUTS,DRIED",0,0.0,0.684,15.5,0.0,0.0
BRAZILNUTS,"BRAZILNUTS,DRIED,UNBLANCHED",0,0.0,0.101,0.7,5.73,0.0
BUTTERNUTS,"BUTTERNUTS,DRIED",6,0.0,0.56,3.2,0.0,0.0
CASHEW NUTS,"CASHEW NUTS,DRY RSTD,WO/SALT",0,0.0,0.256,0.0,0.92,34.7
CASHEW NUTS,"CASHEW NUTS,OIL RSTD,WO/SALT",0,0.0,0.323,0.3,0.92,34.7
NUTS,"NUTS,CASHEW NUTS,RAW",0,0.0,0.417,0.5,0.9,34.1
CASHEW BUTTER,"CASHEW BUTTER,PLN,WO/SALT",0,0.0,0.252,0.0,0.0,0.0
CHESTNUTS,"CHESTNUTS,CHINESE,RAW",10,0.0,0.41,36.0,0.0,0.0
CHESTNUTS,"CHESTNUTS,CHINESE,DRIED",16,0.0,0.666,58.5,0.0,0.0
CHESTNUTS,"CHESTNUTS,CHINESE,BLD&STMD",7,0.0,0.281,24.7,0.0,0.0
CHESTNUTS,"CHESTNUTS,CHINESE,ROASTED",0,0.0,0.437,38.4,0.0,0.0
CHESTNUTS,"CHESTNUTS,EUROPEAN,RAW,UNPEELED",1,0.0,0.376,43.0,0.0,0.0
CHESTNUTS,"CHESTNUTS,EUROPEAN,RAW,PEELED",1,0.0,0.352,40.2,0.0,0.0
